Sample,C1P d18:1/C16:0,Cer d16:1/C20:0(-H20),Cer d16:1/C20:0,Cer d16:1/C22:1(-H20),Cer d16:1/C22:1,Cer d16:1/C23:0(-H20),Cer d16:1/C23:0,Cer d16:1/C25:1(-H20),Cer d16:1/C25:1,Cer d16:1/C26:0(-H20),Cer d16:1/C26:0,Cer d16:1/C26:1(-H20),Cer d16:1/C26:1,Cer d18:0/C23:1(-H20),Cer d18:0/C23:1,Cer d18:0/C25:0(-H20),Cer d18:0/C25:0,Cer d18:0/C25:1(-H20),Cer d18:0/C25:1,Cer d18:0/C26:0(-H20),Cer d18:0/C26:0,Cer d18:0/C26:1(-H20),Cer d18:0/C26:1,Cer d18:1/C14:1(-H20),Cer d18:1/C14:1,Cer d18:2/C20:1(-H20),Cer d18:2/C20:1,Cer d18:2/C25:1(-H20),Cer d18:2/C25:1,DHCer d16:1/C16:0(-H20),DHCer d16:1/C16:0,DHCer d18:1/C14:0(-H20),DHCer d18:1/C14:0,DHCer d18:2/C18:1(-H20),DHCer d18:2/C18:1,DHCer d18:2/C24:0(-H20),DHCer d18:2/C24:0,GM3 d16:1/C14:0,GM3 d16:1/C16:0,GM3 d16:1/C18:0,GM3 d16:1/C20:0,GM3 d16:1/C22:0,GM3 d16:1/C24:0,GM3 d16:1/C24:1,GM3 d18:1/C14:0,GM3 d18:1/C20:0,GM3 d18:1/C22:0,GM3 d18:2/14:0,GM3 d18:2/16:0,GM3 d18:2/18:0,GM3 d18:2/20:0,GM3 d18:2/22:0,GM3 d18:2/24:0,GM3 d18:2/24:1,MHCer d16:1/C16:0(-H20),MHCer d16:1/C16:0,MHCer d16:1/C20:0(-H20),MHCer d16:1/C20:0,MHCer d16:1/C22:0(-H20),MHCer d16:1/C22:0,MHCer d16:1/C22:1(-H20),MHCer d16:1/C22:1,MHCer d16:1/C23:0(-H20),MHCer d16:1/C23:0,MHCer d16:1/C23:1(-H20),MHCer d16:1/C23:1,MHCer d16:1/C24:0(-H20),MHCer d16:1/C24:0,MHCer d16:1/C24:1(-H20),MHCer d16:1/C24:1,MHCer d16:1/C26:0(-H20),MHCer d16:1/C26:0,MHCer d18:0/C16:1(-H20),MHCer d18:0/C16:1,MHCer d18:0/C22:1(-H20),MHCer d18:0/C22:1,MHCer d18:2/C16:1(-H20),MHCer d18:2/C16:1,MHCer d18:2/C22:1(-H20),MHCer d18:2/C22:1,MHCer d18:2/C25:0(-H20),MHCer d18:2/C25:0,SM C30:1,SM C34:0,SM C36:0,SM C38:0,SM C39:1,SM C40:0,SM C42:0,SM d16:1/C23:0,SM d18:0/C16:0,SM d18:0/C18:0,SM d18:0/C20:0,SM d18:0/C22:0,SM d18:0/C24:0,SM d18:1/C12:0,Sphd16:1,Sphd18:2,Sphd18:1-D7 (ISTD),Sphd18:1,Sphd18:0,Sphd18:0-D7 (ISTD),SM C24:1 (ISTD),SM d18:1/C6:0 (ISTD),C1P d18:1/C8:0 (ISTD),MHCer d18:1/C8:0 (ISTD)(-H20),MHCer d18:1/C8:0 (ISTD),Cer d18:1/C8:0 (ISTD)(-H20),Cer d18:1/C8:0 (ISTD),SM C32:2,SM d18:2/C14:0,GM3 d18:1/C16:0,SM C32:1,SM d16:1/C16:0,SM d18:1/C14:0,SM C34:2,SM d18:2/C16:0,GM3 d18:1/C18:0,MHCer d18:1/C14:0(-H20),MHCer d18:1/C14:0,Cer d18:2/C14:0(-H20),Cer d18:2/C14:0,MHCer d18:2/C16:0(-H20),MHCer d18:2/C16:0,DHCer d18:1/C16:0(-H20),DHCer d18:1/C16:0,DHCer d18:2/C16:0(-H20),DHCer d18:2/C16:0,SM C34:1,SM d16:1/C18:0,SM d18:1/C16:0,MHCer d18:1/C16:1(-H20),MHCer d18:1/C16:1,SM C36:2,SM d18:2/C18:0,MHCer d18:1/C16:0(-H20),MHCer d18:1/C16:0,MHCer d18:0/C16:0(-H20),MHCer d18:0/C16:0,Cer d16:1/C16:0(-H20),Cer d16:1/C16:0,Cer d18:1/C14:0(-H20),Cer d18:1/C14:0,MHCer d18:1/C18:1(-H20),MHCer d18:1/C18:1,Cer d18:2/C16:0(-H20),Cer d18:2/C16:0,Cer d18:2/C18:1(-H20),Cer d18:2/C18:1,Cer d18:1/C16:1(-H20),Cer d18:1/C16:1,GM3 d18:1/C24:1,SM C36:1,SM d16:1/C20:0,SM d18:1/C18:0,SM C38:2,SM d18:2/C20:0,DHCer d18:1/C18:0(-H20),DHCer d18:1/C18:0,MHCer d18:1/C18:0(-H20),MHCer d18:1/C18:0,Cer d18:1/C16:0(-H20),Cer d18:1/C16:0,Cer d18:0/C16:0(-H20),Cer d18:0/C16:0,Cer d16:1/C18:0(-H20),Cer d16:1/C18:0,MHCer d18:2/C20:0(-H20),MHCer d18:2/C20:0,Cer d18:1/C18:1(-H20),Cer d18:1/C18:1,Cer d18:2/C18:0(-H20),Cer d18:2/C18:0,DHCer d18:1/C22:1(-H20),DHCer d18:1/C22:1,DHCer d18:1/C20:0(-H20),DHCer d18:1/C20:0,GM3 d18:1/C24:0,DHCer d18:2/C24:1(-H20),DHCer d18:2/C24:1,DHCer d18:2/C22:0(-H20),DHCer d18:2/C22:0,MHCer d18:1/C20:1(-H20),MHCer d18:1/C20:1,SM C38:1,SM d16:1/C22:0,SM d18:1/C20:0,SM C40:2,SM d16:1/C24:1,SM d18:1/C22:1,SM d18:2/C22:0,SM C42:3,SM d18:2/C24:1,MHCer d18:1/C20:0(-H20),MHCer d18:1/C20:0,MHCer d18:1/C22:1(-H20),MHCer d18:1/C22:1,Cer d18:1/C18:0(-H20),Cer d18:1/C18:0,MHCer d18:2/C24:1(-H20),MHCer d18:2/C24:1,MHCer d18:2/C22:0(-H20),MHCer d18:2/C22:0,Cer d18:0/C18:0(-H20),Cer d18:0/C18:0,SM C41:2,SM d18:1/C23:1,SM d18:2/C23:0,DHCer d18:1/C22:0(-H20),DHCer d18:1/C22:0,Cer d18:1/C20:1(-H20),Cer d18:1/C20:1,DHCer d18:1/C24:1(-H20),DHCer d18:1/C24:1,Cer d18:2/C20:0(-H20),Cer d18:2/C20:0,Cer d18:2/C22:1(-H20),Cer d18:2/C22:1,MHCer d18:1/C23:1(-H20),MHCer d18:1/C23:1,MHCer d18:2/C23:0(-H20),MHCer d18:2/C23:0,SM C42:2,SM d18:1/C24:1,SM d18:2/C24:0,SM C40:1,SM d16:1/C24:0,SM d18:1/C22:0,Cer d18:2/C23:1(-H20),Cer d18:2/C23:1,DHCer d18:1/C23:0(-H20),DHCer d18:1/C23:0,MHCer d18:0/C24:1(-H20),MHCer d18:0/C24:1,MHCer d18:1/C22:0(-H20),MHCer d18:1/C22:0,MHCer d18:0/C22:0(-H20),MHCer d18:0/C22:0,MHCer d18:1/C24:1(-H20),MHCer d18:1/C24:1,MHCer d18:2/C24:0(-H20),MHCer d18:2/C24:0,Cer d18:1/C20:0(-H20),Cer d18:1/C20:0,Cer d18:0/C20:0(-H20),Cer d18:0/C20:0,Cer d16:1/C24:1(-H20),Cer d16:1/C24:1,Cer d18:1/C22:1(-H20),Cer d18:1/C22:1,Cer d18:0/C22:1(-H20),Cer d18:0/C22:1,DHCer d18:1/C24:0(-H20),DHCer d18:1/C24:0,Cer d16:1/C22:0(-H20),Cer d16:1/C22:0,MHCer d18:1/C25:1(-H20),MHCer d18:1/C25:1,Cer d18:2/C24:1(-H20),Cer d18:2/C24:1,Cer d18:2/C22:0(-H20),Cer d18:2/C22:0,SM C41:1,MHCer d18:1/C23:0(-H20),MHCer d18:1/C23:0,SM C43:2,SM d18:1/C25:1,SM d18:2/C25:0,MHCer d18:0/C23:0(-H20),MHCer d18:0/C23:0,Cer d18:1/C23:1(-H20),Cer d18:1/C23:1,MHCer d18:1/C26:1(-H20),MHCer d18:1/C26:1,MHCer d18:0/C24:0(-H20),MHCer d18:0/C24:0,Cer d18:2/C23:0(-H20),Cer d18:2/C23:0,SM C42:1,SM d18:1/C24:0,MHCer d18:1/C24:0(-H20),MHCer d18:1/C24:0,Cer d18:0/C24:1(-H20),Cer d18:0/C24:1,Cer d18:1/C24:1(-H20),Cer d18:1/C24:1,Cer d18:1/C22:0(-H20),Cer d18:1/C22:0,Cer d18:0/C22:0(-H20),Cer d18:0/C22:0,SM d18:1/C23:0,Cer d16:1/C24:0(-H20),Cer d16:1/C24:0,Cer d18:2/C24:0(-H20),Cer d18:2/C24:0,MHCer d18:1/C25:0(-H20),MHCer d18:1/C25:0,Cer d18:2/C26:1(-H20),Cer d18:2/C26:1,SM C43:1,SM d18:1/C25:0,Cer d18:1/C23:0(-H20),Cer d18:1/C23:0,Cer d18:1/C25:1(-H20),Cer d18:1/C25:1,Cer d18:0/C23:0(-H20),Cer d18:0/C23:0,MHCer d18:1/C26:0(-H20),MHCer d18:1/C26:0,Cer d18:2/C25:0(-H20),Cer d18:2/C25:0,Cer d18:1/C26:1(-H20),Cer d18:1/C26:1,SM C44:1,SM d18:1/C26:0,Cer d18:1/C24:0(-H20),Cer d18:1/C24:0,Cer d18:0/C24:0(-H20),Cer d18:0/C24:0,Cer d18:2/C26:0(-H20),Cer d18:2/C26:0,Cer d18:1/C25:0(-H20),Cer d18:1/C25:0,Cer d18:1/C26:0(-H20),Cer d18:1/C26:0
blk1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015958106,0.08,0.1895848362,0.0168036232,0.08,0.355,0.355,0.04,0,0.17,0,0.235,0,0,0.0004590414,0.178710784,0,0,0.1697244031,0,0,0,0,0,0,0,0.0156074066,0,0,0,0,4.8014054807,0,0,0,0,0.220062171,0,0,0,0,0.5530388205,0,0,0,0,0,0,0,0.1372024654,0,0,0,0.1971886656,0,2.4512393549,0,1.1527189557,0.0400006665,0,0,0.9178534003,0,0.6837364069,0,2.585336196,0,0.0563898909,0,0,0,0,0,0.0132156822,0,0.794747484,0,0,0,0.0230631746,0,0,0.0004590414,0,0,0,0.0002555044,0.422202841,0,0,0.0865730728,0,0.0105884269,0,0.0904427606,0,0,0.0845580759,0,0,0,7.1777825301,0,0.3109163661,0,0,0,0.1000950325,0.0065846536,0,1.9349711205,0,0,0,0,0,0,0,0.0066003469,0,0,0,0,0,0,1.7321058321,4.8033122709,0,1.8074360212,0,0,0,0,0,0,0,0,0,1.5890867137,0,0,0,12.118091395,0,0.0200199353,0,0,0.0356095434,0.0414670042,0,0,0,0,0,0,0,0,0,0.8309115223,0,0.2809692371,0,0,0,0.0796699822,0.5387930982,0,1.2961355514,0.0248493406,1.5380122831,0,0,0.0823788358,0,0,0,0,0,0.0165254893,0,0.0030583698,0.4696269797,2.0744174615,0,1.6981835998,0,0.0155624785,0,0.3109120774,0,0.4036724762,0,0,2.1856134467,0,0.1456252268,0,0.0486790336,0,0.1110880117,0,0,0.0828914859,7.6827977522,0,0.1739135395,0,0,0,0.0084886247,0,0.0823932517,0,0,0,0,0.0214649779,0,0,0.3058815559,0,0.0159161712,0,0,0,0.0291795331,0,0.1002597056
blk2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067337075,0.08,0.2512259356,0.0022773518,0.08,0.355,0,0,0,0.17,0,0.235,0.0115920816,0,0.009810243,0.1432777843,0,0,0.1171951554,0,0,0,0,0,0,0,0.0087775858,0,0.1570730242,0,0,3.117259623,0,0,0,0.0668555331,0.0300041645,0,0,0,0,1.7656451804,0,0,0,0,0,0,0,0.0383475508,0,0,0,0.4435082054,0,2.301223544,0,0,0.0348591703,0,0,0.8520069999,0,0.3037598949,0,1.164547307,0,0,0,0,0,0.0003706586,0,0,0,0.4896339637,0,0,0,0,0,0,0,0,0,0,0,0.2589256457,0,0,0.0413605196,0,0,0,0.1144479872,0,0,0.1123809451,0,0,0,3.9227116429,0,0,0,0,0,0.0390206377,0.0277794915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9208370216,0,0,1.1630017298,0,0,0,0,0,0,0,0,0,1.2690903376,0,0.0789190553,0,9.8257156686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3503224056,0,0.1911865899,0,0,0,0.0669753503,0.3284709843,0,0.6708495111,0.0025556858,0,0,0,0,0,0,0,0,0,0.0345940147,0,0,0.1978907487,0,0,0.800761316,0.0001348641,0.0108807547,0,0.1389401706,0,0.1198073534,0,0,0,0,0,0,0,0,0.0056796143,0,0.0001286441,0.019027842,0,0,0.0970602229,0,9.82351841361E-05,0,0.0180095251,0,0,0,0,0,0,0,0,0,0.1955590941,0,0.0007503969,0,0,0,0,0,0.0968196246
blk3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085644618,0.08,0.1953833945,0.0065405285,0.08,0.355,0.355,0,0,0.17,0,0.235,0,0,0.0009563767,0.1602946931,0,0,0.0776831876,0,0,0,0,0,0,0,0,0,0.0456280617,0,0,2.7356380243,0,0,0,0.0777679058,0.0656310612,0,0,0.0311641706,0,1.2873720781,0.0601492905,0,0,0,0,0,0,0,0,0,0,0.3626008003,0,2.2942599557,0,0,0,0,0,0.6862690297,0,0.2231397868,0,1.3707623075,0,0.0678289212,0,0,0,0.0004881603,0,0.0010348677,0,0.128112938,0,0,0,0.0036609296,0,0,0.0004781883,0,0,0,0,0.249451964,0,0,0.01700024,0,0,0,0.0438909207,0,0,0.073588914,0,0,0,3.4355459425,0,0.0590956229,0,0,0,0.0540235281,0.031886801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899950254,0,0,1.2021329896,0.993290424,0,0,0,0,0,0,0,0,0.999316504,0,0,0,4.8459617132,0,0,0,0.2200548536,0,0,0,0,0,0,0,0,0,0,0,0.403598841,0,0,0,0,0,0,0.1719426458,0,0.41549852,0.0152790193,0,0,0,0,0,0,0,0,0,0.0176929681,0,0.0003973779,0.1936825226,0,0,0.5004943111,0.0503505688,0,0,0.1402049232,0,0.2393231702,0,0.0581699179,0,0,0,0,0,0,0.1429783102,0,0,0.0181273277,16.342202628,0,0,0,0.0001376779,0.0104124091,0.0077176469,0,0,0,0.0009185463,0,0.0001965555,0,0,0,0.1084603346,0,0.0046305881,0,0,0,0.0162977882,0,0.0396157568
SL std mix1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001748816,0.08,0.00028908,9.57517612247E-05,0.08,0.355,0.355,0.04,0.17,0.17,0.235,0.235,0,0,5.64442332811E-05,0.0007149196,0,0,0.0004614731,0,0,0,0,0,0,0,3.93093767493E-05,0,0,0,0,0.0163245814,0,0,0,0,0.0011539866,0,0,0,0,0.0001617618,0.000037124,8.29407182327E-05,0,0.0001103352,0,0,0,0.0001188977,0,0,0,0,0,0.0150656013,0,0,0.0003032347,0,0,0.0022948017,0,0.0017951888,0.000559215,0.0019343496,0,0.0001054288,0,4.26081039835E-05,0,0,0,0,0.0003659617,0.0005551778,0,0,0,0,0,0,2.01586547432E-06,0,0,0,0,0.0030880617,0,0,0.0011487786,0,0,0,6.40196806816E-05,0,0.0057630957,0.0002468668,0,0.000225315,0.0051373976,0.0088174188,0,0,0,9.56231686672E-07,0.00007202,5.92444483023E-05,0.0008895608,0,0,0,0,0,0,0,0,0.0003284584,0,0,0,0,7.68431545058E-05,0,0,0.0076973213,0.015521621,0,0.0098056589,0,0,0,0,0,0,0.0052060514,0,0,0.0044708574,0,0.000201906,0.0092999463,0.0243235842,0,5.89148434423E-05,0,0.0003762207,0,0,0,0,0,4.61158408941E-05,0,0,0,0.0002770762,0,0.0013896115,0,0.0006459562,0,8.32878688017E-05,0,6.88616700408E-05,0.0043482348,0,0.0020970958,6.25562433503E-05,0.0105697645,0,0,0,7.9642602418E-05,8.25245666785E-07,0,0,0,5.84600987554E-05,0,0,0.0125010896,0.009151679,0,0.0099469291,0,6.05185224593E-06,0,0.0012638835,0.0003396955,0.0023902379,0,4.70203869839E-05,0.0374724373,0,0.0001611614,0,0.0001572894,0,0.0004959029,0,0,0.000315961,0.0033040663,0.000410913,0.0003954243,8.41195341979E-05,2.30293703886E-06,0,2.54814831408E-06,0,0,0,3.20986361174E-05,2.30894712488E-06,0,0.000145685,0,0.0009193256,0.0019062486,0,0.000043637,0,0,0,0.0001838548,0.0001202024,0.0002778631
SL std mix2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45647764521E-06,0.08,0.0010255447,0.0003051695,0.08,0.355,0.355,0.04,0.17,0.17,0.235,0.235,6.49678762789E-05,0,1.77267108304E-05,0.000604626,0,0,0.0005349856,0,0,0,0,0.0003744824,0,0,0,0,0,0,0,0.0142110454,0,0,0,0,0.0005287446,0,0,0,0.0033260622,0.0004502629,4.93707767154E-05,0,0,0,0,0,0,9.00113676551E-05,0,0,0,7.83837519365E-05,0,0.0148777507,0,0,1.68555929172E-05,0,0,0.0018590907,0,0.0015555572,0.0036041635,0.0017855943,6.53625557235E-05,0,0,4.46982698844E-05,0,0,0,0,0.0004248639,0.0004914174,0,0,0,0,0,0,2.21583885381E-06,0,0,0,0.0001451083,0.0014163011,0,0,0.0006611113,0,0,0,0.0003073763,0,0,0.000271349,0,0.0003866323,0.0045455877,0.0088843385,0,0.0004554306,0,0,0,5.52281022895E-05,0.0003498854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076730995,0.0456827423,0,0.0089035478,0.0063138531,0,4.01686046699E-06,0,0,0,0,0.0001416042,0,0.0030683756,0,0,0,0.0168289407,0,0,0.0005945453,0.0001751601,0,2.08415200362E-05,0,1.82327969939E-05,0,7.90833774207E-05,0,0,0.0007981146,0.0002163964,0,0.0014019718,0,0.0006876338,0.0001424475,9.46966757719E-05,0,8.82793862596E-05,0.002912875,0,0.0021966851,0.0001664265,0.0092641407,0.0342703987,0,0.0002048545,0,1.42997107921E-05,0,0,0,0.0001174395,0.0005231431,0,0.0070612998,0.0105162256,0.0071859789,0.0056073262,0,0.000021415,0.0006445403,0.0007488958,0.0003170121,0.0016193219,7.51756985304E-05,7.40933782881E-05,0.0320173017,0,0.0001547658,0,8.67285243037E-05,0,0.000688018,0,0,0.0004074511,0.0306922839,0.0002157621,0.0003675324,0,0,0,4.13271513731E-06,0,0,0,0,0,0,0.0001330291,0,0.0005501105,0.0013648036,2.94395985621E-05,1.20224440358E-05,0.000021998,0,0,0.0001567611,0,0.000340217
blk6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014194947,0.08,0.0186192432,0.0003444094,0.08,0.355,0,0.04,0,0.17,0,0.235,0,0,0.0005416465,0.0649808702,0,0,0.0487963701,0,0,0,0,0,0,0,0,0,0,0,0,1.5279933759,0,0,0,0.1427723315,0.0204356514,0,0,0.0361112355,0,0.8209261611,0,0,0,0,0,0.0561901712,0,0.1045725687,0,0,0,0.0792244483,0,1.1164170451,0,0,0.0175624912,0,0,0.5072139844,0,0.1782780924,0,2.056162808,0,0.0422445962,0,0.055278336,0,4.19052484965E-05,0,0,0,0.2596296314,0,0,0,0.00080263,0,0,0.0005416465,0,0,0,0,0.1193596666,0,0,0.0230972644,0,0,0,0.0713557955,0,0,0,0,0.2034013842,0,3.4712101935,0,0,0,0,0,0.0294031293,0.0148012891,0,0,0,0,0,0.0002000471,0,0,0,0,0,0,0,0,0,0,0.4064348437,0,0,0.5598164183,0,0,0,0,0,0,0,0.0574684638,0,1.1505637679,0,0,0,6.8404890519,0,0,0,0.1338110055,0.0375571951,0,0,0.0002300249,0,0,0,0,0,0,0,0.4815804318,0,0.162752398,0,0,0,0.0673643884,0.153750325,0,0.4660478761,0.0110251963,0,0,0,0.0755301763,0,0,0,0,0,0.0151661014,0,0,0.1338101081,0,0,0.6818032838,0,0.0164657524,0,0.0800241078,0,0.5298095972,0,0,0,0,0.0892456775,0,0,0,0.0417067789,0,0.0043104024,0.0162043635,0,0,0.0208123217,0,0.0063752197,0,0.007056751,0,0,0,0,0,0.0062682136,0.00462404,0,0,0.2522606938,0,0.0114672204,0,0.0059839956,0,0.0625010722,0,0.1248408726
M212-samblk1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000041411,0.08,0.0004832456,0.00036318,0.08,0.355,0.355,0.04,0.17,0.17,0.235,0.235,0.0157671206,0,1.43804906831E-05,0.0004073484,0,0,0.0004154168,0,0,0,0,0,0,0,6.9287818746E-05,0,0,0,0,0.0155704569,0,0,0,0,0.0013481758,0,0,0.0001863397,0,0,0,0.0003267249,0,0.0001300864,0,0.0001597621,0,0.000140149,0,0.000059318,0.0004924644,0,0,0.0355079143,0,0.0227466187,7.51692877199E-05,0,0,0.0018455421,0,0.0021709576,0.0010862392,0.0035885371,0,0.0001786652,0,0.000071926,0,0,0,0,0.0014661529,0.0018708663,0.0120719824,0,0,0,0,0,1.30731733483E-06,0,0,0,0,0.0017688898,0,0,0.0015866974,0,0,0,0.0007108608,0,0,0.0004028719,0,0.0006907788,0.004691963,0.0132590877,0,0.000526011,0,0.0004513834,0,7.66928110015E-05,0.000778356,0,0,0,0,0,0,0,0,0,0.0001105735,0,0,0,5.79349005195E-05,0,0,0.0092093426,0.0277608744,0,0.0070528392,0,0,0,0,0,0,0.0047445466,0.0003858495,0,0.0023132979,0,0,0,0.0200258636,0,0,0.0007991698,0.0006954794,0,0,0.0001308328,0,0,0.0001487928,0,7.91191173856E-06,0,0.0002188602,0,0.0027809433,0,0.0007451326,0,0,0,0.00021262,0.0082681337,0.0051701389,0.0038588757,0.0002678579,0.006973388,0,0,0,0,0,0,0.0003416128,0,6.53658667415E-05,0,4.42525989731E-05,0.0157426757,0.0059108969,0.0145860174,0.0111533596,0,2.27887209833E-05,0.0003247891,0.0018121008,0.0019118308,0.0024626992,0,8.25014548755E-05,0.0654789807,0,0.0006074011,0,0.0001115485,0,0.0009909465,0,0,0.0001582613,0.0228237997,0.0002984982,0.00066133,0,0,3.3468169492E-05,3.06771244006E-06,0,0,0,0,0,2.40883184579E-05,0.0001856876,0,0.001125108,0.0030874256,0,1.66532961032E-05,0,0,0,0.0002971477,0.0002725603,0.0006559217
M213-samblk2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002464334,0.08,0.000881856,0.0001169982,0.08,0.355,0.355,0.04,0.17,0.17,0.235,0.235,0.010424472,0,5.84429441715E-06,0.000656901,0,0,0.0004010019,0,0,0,0,0,0,0,0,0.00005952,0.0003174126,0,0,0.0205103288,0,0,0,0,0.0018515917,0,0.0044193138,0.0002649036,0,0,0,0.0003004823,0,0,0,0,0,2.20869286859E-05,0,0,0,0,0,0.0357126154,0,0.0270591635,0.0002069746,0,0,0.003582847,0,0.001728436,0.0024819148,0.002878439,0,0.0001199912,5.82509194999E-05,0,0,0,0,8.92601488738E-05,0.0006697618,0.0017869471,0,0,0,0,0,0,0.000039449,0,0,0,0.0003801643,0.0067333086,0,0,0.0030959112,0,0,0,0.0003994102,0,0,0.0009235203,0.0099963965,0.0005701423,0.0049464254,0.0105983061,0,0.0011050733,0,0,0,0.0002344052,0.0011480846,0,0.0229307044,0,0,0,3.6261597762E-07,0,0,0,0,0,0,0,0.0003580093,0.0001380224,0.0004663402,0.015057539,0,0,0.0062456852,0,0.0053099932,0,0,0,0,0,0.0001890116,0,0.0019306112,0,0,0.0101566731,0.0263921698,0,0.0004171103,0,0.0007607123,0,0,0,0,0,8.51483801734E-05,0,0,0,0.0001798691,0,0.0036850834,0.0084782747,0.0009947608,0,0.0001472648,0,0.0002156388,0.007934747,0,0.0026597522,0.0004829839,0.0176551833,0,0,0,0.0010118701,0,0,0.0004265324,0,0.000138802,0,0.0001234383,0.0234708182,0.0320060608,0.0073173779,0.0119323046,0,0.000025547,0,0.001893647,0.0015918641,0.0033098914,0,0,0.081832183,1.75684847572E-05,0.0003685333,0,0.0002289739,0,0.0008503448,0,0,0.0003572896,0.0208874839,9.71151386498E-05,0.0006018686,0,0,3.3088377189E-06,4.70603079141E-05,0.0010916624,0,0,2.65635499173E-05,0.0001230832,3.17623744686E-05,0.0001330462,0,0.0010885206,0.0025761445,2.09144057817E-05,3.18217320181E-05,0,0,0,0.0002249113,0,0.0004218941
