Sample,C1P d18:1/C16:0,Cer d16:1/C20:0(-H20),Cer d16:1/C20:0,Cer d16:1/C22:1(-H20),Cer d16:1/C22:1,Cer d16:1/C23:0(-H20),Cer d16:1/C23:0,Cer d16:1/C25:1(-H20),Cer d16:1/C25:1,Cer d16:1/C26:0(-H20),Cer d16:1/C26:0,Cer d16:1/C26:1(-H20),Cer d16:1/C26:1,Cer d18:0/C23:1(-H20),Cer d18:0/C23:1,Cer d18:0/C25:0(-H20),Cer d18:0/C25:0,Cer d18:0/C25:1(-H20),Cer d18:0/C25:1,Cer d18:0/C26:0(-H20),Cer d18:0/C26:0,Cer d18:0/C26:1(-H20),Cer d18:0/C26:1,Cer d18:1/C14:1(-H20),Cer d18:1/C14:1,Cer d18:2/C20:1(-H20),Cer d18:2/C20:1,Cer d18:2/C25:1(-H20),Cer d18:2/C25:1,DHCer d16:1/C16:0(-H20),DHCer d16:1/C16:0,DHCer d18:1/C14:0(-H20),DHCer d18:1/C14:0,DHCer d18:2/C18:1(-H20),DHCer d18:2/C18:1,DHCer d18:2/C24:0(-H20),DHCer d18:2/C24:0,GM3 d16:1/C14:0,GM3 d16:1/C16:0,GM3 d16:1/C18:0,GM3 d16:1/C20:0,GM3 d16:1/C22:0,GM3 d16:1/C24:0,GM3 d16:1/C24:1,GM3 d18:1/C14:0,GM3 d18:1/C20:0,GM3 d18:1/C22:0,GM3 d18:2/14:0,GM3 d18:2/16:0,GM3 d18:2/18:0,GM3 d18:2/20:0,GM3 d18:2/22:0,GM3 d18:2/24:0,GM3 d18:2/24:1,MHCer d16:1/C16:0(-H20),MHCer d16:1/C16:0,MHCer d16:1/C20:0(-H20),MHCer d16:1/C20:0,MHCer d16:1/C22:0(-H20),MHCer d16:1/C22:0,MHCer d16:1/C22:1(-H20),MHCer d16:1/C22:1,MHCer d16:1/C23:0(-H20),MHCer d16:1/C23:0,MHCer d16:1/C23:1(-H20),MHCer d16:1/C23:1,MHCer d16:1/C24:0(-H20),MHCer d16:1/C24:0,MHCer d16:1/C24:1(-H20),MHCer d16:1/C24:1,MHCer d16:1/C26:0(-H20),MHCer d16:1/C26:0,MHCer d18:0/C16:1(-H20),MHCer d18:0/C16:1,MHCer d18:0/C22:1(-H20),MHCer d18:0/C22:1,MHCer d18:2/C16:1(-H20),MHCer d18:2/C16:1,MHCer d18:2/C22:1(-H20),MHCer d18:2/C22:1,MHCer d18:2/C25:0(-H20),MHCer d18:2/C25:0,SM C30:1,SM C34:0,SM C36:0,SM C38:0,SM C39:1,SM C40:0,SM C42:0,SM d16:1/C23:0,SM d18:0/C16:0,SM d18:0/C18:0,SM d18:0/C20:0,SM d18:0/C22:0,SM d18:0/C24:0,SM d18:1/C12:0,Sphd16:1,Sphd18:2,Sphd18:1-D7 (ISTD),Sphd18:1,Sphd18:0,Sphd18:0-D7 (ISTD),SM C24:1 (ISTD),SM d18:1/C6:0 (ISTD),C1P d18:1/C8:0 (ISTD),MHCer d18:1/C8:0 (ISTD)(-H20),MHCer d18:1/C8:0 (ISTD),Cer d18:1/C8:0 (ISTD)(-H20),Cer d18:1/C8:0 (ISTD),SM C32:2,SM d18:2/C14:0,GM3 d18:1/C16:0,SM C32:1,SM d16:1/C16:0,SM d18:1/C14:0,SM C34:2,SM d18:2/C16:0,GM3 d18:1/C18:0,MHCer d18:1/C14:0(-H20),MHCer d18:1/C14:0,Cer d18:2/C14:0(-H20),Cer d18:2/C14:0,MHCer d18:2/C16:0(-H20),MHCer d18:2/C16:0,DHCer d18:1/C16:0(-H20),DHCer d18:1/C16:0,DHCer d18:2/C16:0(-H20),DHCer d18:2/C16:0,SM C34:1,SM d16:1/C18:0,SM d18:1/C16:0,MHCer d18:1/C16:1(-H20),MHCer d18:1/C16:1,SM C36:2,SM d18:2/C18:0,MHCer d18:1/C16:0(-H20),MHCer d18:1/C16:0,MHCer d18:0/C16:0(-H20),MHCer d18:0/C16:0,Cer d16:1/C16:0(-H20),Cer d16:1/C16:0,Cer d18:1/C14:0(-H20),Cer d18:1/C14:0,MHCer d18:1/C18:1(-H20),MHCer d18:1/C18:1,Cer d18:2/C16:0(-H20),Cer d18:2/C16:0,Cer d18:2/C18:1(-H20),Cer d18:2/C18:1,Cer d18:1/C16:1(-H20),Cer d18:1/C16:1,GM3 d18:1/C24:1,SM C36:1,SM d16:1/C20:0,SM d18:1/C18:0,SM C38:2,SM d18:2/C20:0,DHCer d18:1/C18:0(-H20),DHCer d18:1/C18:0,MHCer d18:1/C18:0(-H20),MHCer d18:1/C18:0,Cer d18:1/C16:0(-H20),Cer d18:1/C16:0,Cer d18:0/C16:0(-H20),Cer d18:0/C16:0,Cer d16:1/C18:0(-H20),Cer d16:1/C18:0,MHCer d18:2/C20:0(-H20),MHCer d18:2/C20:0,Cer d18:1/C18:1(-H20),Cer d18:1/C18:1,Cer d18:2/C18:0(-H20),Cer d18:2/C18:0,DHCer d18:1/C22:1(-H20),DHCer d18:1/C22:1,DHCer d18:1/C20:0(-H20),DHCer d18:1/C20:0,GM3 d18:1/C24:0,DHCer d18:2/C24:1(-H20),DHCer d18:2/C24:1,DHCer d18:2/C22:0(-H20),DHCer d18:2/C22:0,MHCer d18:1/C20:1(-H20),MHCer d18:1/C20:1,SM C38:1,SM d16:1/C22:0,SM d18:1/C20:0,SM C40:2,SM d16:1/C24:1,SM d18:1/C22:1,SM d18:2/C22:0,SM C42:3,SM d18:2/C24:1,MHCer d18:1/C20:0(-H20),MHCer d18:1/C20:0,MHCer d18:1/C22:1(-H20),MHCer d18:1/C22:1,Cer d18:1/C18:0(-H20),Cer d18:1/C18:0,MHCer d18:2/C24:1(-H20),MHCer d18:2/C24:1,MHCer d18:2/C22:0(-H20),MHCer d18:2/C22:0,Cer d18:0/C18:0(-H20),Cer d18:0/C18:0,SM C41:2,SM d18:1/C23:1,SM d18:2/C23:0,DHCer d18:1/C22:0(-H20),DHCer d18:1/C22:0,Cer d18:1/C20:1(-H20),Cer d18:1/C20:1,DHCer d18:1/C24:1(-H20),DHCer d18:1/C24:1,Cer d18:2/C20:0(-H20),Cer d18:2/C20:0,Cer d18:2/C22:1(-H20),Cer d18:2/C22:1,MHCer d18:1/C23:1(-H20),MHCer d18:1/C23:1,MHCer d18:2/C23:0(-H20),MHCer d18:2/C23:0,SM C42:2,SM d18:1/C24:1,SM d18:2/C24:0,SM C40:1,SM d16:1/C24:0,SM d18:1/C22:0,Cer d18:2/C23:1(-H20),Cer d18:2/C23:1,DHCer d18:1/C23:0(-H20),DHCer d18:1/C23:0,MHCer d18:0/C24:1(-H20),MHCer d18:0/C24:1,MHCer d18:1/C22:0(-H20),MHCer d18:1/C22:0,MHCer d18:0/C22:0(-H20),MHCer d18:0/C22:0,MHCer d18:1/C24:1(-H20),MHCer d18:1/C24:1,MHCer d18:2/C24:0(-H20),MHCer d18:2/C24:0,Cer d18:1/C20:0(-H20),Cer d18:1/C20:0,Cer d18:0/C20:0(-H20),Cer d18:0/C20:0,Cer d16:1/C24:1(-H20),Cer d16:1/C24:1,Cer d18:1/C22:1(-H20),Cer d18:1/C22:1,Cer d18:0/C22:1(-H20),Cer d18:0/C22:1,DHCer d18:1/C24:0(-H20),DHCer d18:1/C24:0,Cer d16:1/C22:0(-H20),Cer d16:1/C22:0,MHCer d18:1/C25:1(-H20),MHCer d18:1/C25:1,Cer d18:2/C24:1(-H20),Cer d18:2/C24:1,Cer d18:2/C22:0(-H20),Cer d18:2/C22:0,SM C41:1,MHCer d18:1/C23:0(-H20),MHCer d18:1/C23:0,SM C43:2,SM d18:1/C25:1,SM d18:2/C25:0,MHCer d18:0/C23:0(-H20),MHCer d18:0/C23:0,Cer d18:1/C23:1(-H20),Cer d18:1/C23:1,MHCer d18:1/C26:1(-H20),MHCer d18:1/C26:1,MHCer d18:0/C24:0(-H20),MHCer d18:0/C24:0,Cer d18:2/C23:0(-H20),Cer d18:2/C23:0,SM C42:1,SM d18:1/C24:0,MHCer d18:1/C24:0(-H20),MHCer d18:1/C24:0,Cer d18:0/C24:1(-H20),Cer d18:0/C24:1,Cer d18:1/C24:1(-H20),Cer d18:1/C24:1,Cer d18:1/C22:0(-H20),Cer d18:1/C22:0,Cer d18:0/C22:0(-H20),Cer d18:0/C22:0,SM d18:1/C23:0,Cer d16:1/C24:0(-H20),Cer d16:1/C24:0,Cer d18:2/C24:0(-H20),Cer d18:2/C24:0,MHCer d18:1/C25:0(-H20),MHCer d18:1/C25:0,Cer d18:2/C26:1(-H20),Cer d18:2/C26:1,SM C43:1,SM d18:1/C25:0,Cer d18:1/C23:0(-H20),Cer d18:1/C23:0,Cer d18:1/C25:1(-H20),Cer d18:1/C25:1,Cer d18:0/C23:0(-H20),Cer d18:0/C23:0,MHCer d18:1/C26:0(-H20),MHCer d18:1/C26:0,Cer d18:2/C25:0(-H20),Cer d18:2/C25:0,Cer d18:1/C26:1(-H20),Cer d18:1/C26:1,SM C44:1,SM d18:1/C26:0,Cer d18:1/C24:0(-H20),Cer d18:1/C24:0,Cer d18:0/C24:0(-H20),Cer d18:0/C24:0,Cer d18:2/C26:0(-H20),Cer d18:2/C26:0,Cer d18:1/C25:0(-H20),Cer d18:1/C25:0,Cer d18:1/C26:0(-H20),Cer d18:1/C26:0
blk1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638.620782765,3201.4866100804,7586.9164340698,297,1413.9807641923,3182.0517753848,32.0672849573,302.1357807681,0,370.3369911877,0,664.4185866026,0,0,1,1601.8787814967,0,0,1521.3291220055,0,0,0,0,0,0,0,34,0,0,0,0,43037.5234769979,0,0,0,0,1972.5330196474,0,0,0,39.4657129038,1204.7690164003,0,0,0,0,0,0,0,387.9143324625,0,0,0,557.5141042271,0,21971.7480028334,0,104.125541488,358.5470197201,0,113.7457945534,1999.5003918943,0,1489.4875511805,582.9616072159,7309.5549839477,0,159.4318792667,0,0,0,0,0,37.3648718385,0,2247,0,0,0,50.2420393219,0,0,1,0,0,0,0.5566042156,3784.4261969299,0,0,776,0,0.9564566298,0,810.6860481415,0,0,184.2057846756,0,0,1937.3914694347,20293.8388237596,0,677.3166560434,0,0,0,283,59.0217148441,0,174.786676915,0,0,0,0,0,0,1.6565174923,18.661247519,0,0,0,0,0,0,15525.7758824692,433.8850234652,0,16201,0,0,0,0,0,0,0,0,0,3461.7505428825,0,0,837.4377135201,26398.6912128021,0,43.6124860042,0,0,100.6793298119,117.2402054907,0,0,0,0,0,0,0,0,0,2349.2470604476,17.4665209938,612.0782464752,0,0,0,225.2519870042,4829.4860134583,123.8644344546,2823.5702370065,222.7377138634,138.9292342251,0,0,179.4584127827,0,0,0,0,0,36,0,8.6469691664,4209.5137025139,187.3829179096,0,3699.4129696731,0,44,0,879.0458001331,0,1141.3084941196,0,0,197.4272935257,0,411.7281165203,0,137.6308710423,0,242,0,0,743,693.9900416622,0,491.7080345974,0,0,0,24,0.3870690041,179.4898172095,0,0,7.1592889423,0,192.4018904294,0,0,864.8229407208,0,45,0,0,0,82.4996771753,0,283.4655825891
blk2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.636935318,3643.0086887035,11440.2283299287,101,3547.9806523749,3544.8055616887,0,0,0,329.2477068235,0,626.3352273893,115.7511979599,0,19,1430.6813705464,0,0,1170.2367281358,0,0,112.1454673554,0,0,0,0,17,0,304.2113707829,0,0,31126.983799948,0,217.3470695151,0,129.482535147,299.6026169866,0,0,0,37.7513910455,3419.6154512119,0,0,111.1601357203,0,0,0,1.1737689597,102.2060509647,0,0,0,1182.0630325508,0,22978.5634290975,0,0,348.0816362021,0,0,1650.1255935306,0,588.3073460598,431.1561937522,3103.8170311861,0,0,0,0,0,0.7178734637,0,0,0,1305,0,0,0,0,0,0,0,0,0,0,0,2585.4678001128,0,0,413,0,0,0,1142.8052437115,0,0,217.6539322105,1.598771862,0,1231.1263637505,10455.0318672955,0,0,0,0,0,104,277.3884396715,0,0,0,0,2.4055500678,0,0,0,0,0,1.5193496863,0,0,0,0,0,9194.8963258428,436.5864898142,0,11613,0,0,0,0,0,0,0,0,132.0649824008,2457.9122553355,0,152.8465763168,0,19029.9667752596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933.698993816,0,370.280860672,0,0,0,178.5064735427,3279.9035829979,0,1299.2686067261,25.5194621649,30.336881813,33.0124027098,0,0,0,0,13.1996954746,0,0,67,0,0,1976.0119057354,0,0,1550.8754529341,0.359447504,29,0,370.31116308,0,319.3173017555,0,0,267.0826561096,0,0,10.2649040661,0,20.7253411236,11,0,0.3428694646,190,168.0931686993,0,258.6903691747,0,0.2618219421,0,48,0,0,0,0,0,0,0,0,0,521.2151048959,0,2,0,0,0,0,26.0898871296,258.0491130975
blk3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.8723295612,4361.0196756253,10650.8853470917,144,1761.3255692859,3779.6525336381,22.3623569521,0,0,355.5084679553,0,608.9939174767,0,0,2,1706.6429380074,0,0,827.0857938942,0,0,54.1933085875,0,1.0047934742,0,0,0,0,95.4186019151,0,0,29126.0878581419,0,0,0,162.6302885208,698.7679059847,0,128.3044433689,65.1713326015,101.0662886463,2692.1863245519,155.8746896395,0,0,0,0,0,0,0,0,0,133.9500309931,939.666731329,0,24426.7759281719,0,0,0,0,0,1435.1438315284,0,466.6357867212,332.7736084709,3552.2804576348,0,175.776172187,0,0,0,1.0208536851,1.0234010894,2.6818217757,0,332,0,0,0,7.6558322828,0,0,1,0,0,0,0,2655.8922473898,0,0,181,0,0,0,467.302618707,0,0,153.8910709958,0,0,635.1032310324,8903.0918390192,0,123.582319671,0,0,0,140,339.4958538068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9581.6880496124,0,0,12799,62.5699014616,0,0,0,0,0,0.3910994148,0,0.2554292632,2089.7969372902,0,0,0,10134.0024965706,0,0,0,570.2641162872,0,0,0,0,1.1607276993,0,0,0,0,0,0,1045.9116564629,0,0,0,0,0,0,1830.6576246758,0,868.901425127,162.6743208719,0,0,0,0,58.3216907004,0,0.6122703092,0,0,37,0,1.0297903404,2062.1201053281,0,0.8442404398,1046.64685746,130.4816600784,0,0,363.3359380989,0,620.1972552145,0,150.7452178223,0,0,0,0,0,0,299,0,0,193,1029.4370945091,0,0,0.6472100964,0.3567871532,26.9833780308,20,0,0,98.4358381504,2.3803792248,0,0.5093663415,0,0,0,281.0709959705,0,12,0,0,0,42.2351230163,0,102.6627868166
SL std mix1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.1064513725,210476.782678818,760.5577364044,70,58484.5639221191,947158.171937292,5332.6099787083,12398.6639379136,4864.5021559479,168662.048301586,93486.1751499672,737790.649631456,0,0,56,1907.4421369102,0,0,1231.2337273055,0,0,0,0,0,0,0,39,0,0,0,0,43554.8187193299,0,0,0,0,3078.8954247067,0,0,0,0,160.4886655972,116.5521464939,260.3952612162,0,346.401219429,0,0,0,373.2835683126,0,0,0,0,0,40195.7953684073,0,0,809.0457589025,0,0,2276.7408929328,0,1781.0600749188,222.4632667255,6072.9575513284,0,330.9974906985,0,133.7696200748,0,0,0,0,145.5845060387,1743,0,0,0,0,0,0,2,0,0,0,0,8239.1066917115,0,0,3065,0,0,0,170.8077851334,0,164.909360683,244.9238612396,0,223.5417362922,2043.7261854382,27682.5921752573,0,0,0,0.9487058525,226.1092613468,186,2373.3937229622,0,0,0,0,0,0,0,0,130.6651869557,0,0,0,0,76.2383755112,0,0,20536.8473336553,233.1570447121,0,26162,0,0,0,0,0,0,148.9696964378,0,0,4435.6704120903,0,200.3169639664,266.1153473854,24132.1502170783,0,58.4511657079,0,1181.1580509747,0,0,0,0,0,144.7822817513,0,0,0,274.8955464363,0,4362.7334592896,0,640.8723527788,0,261.4851524666,0,216.1936011664,11601.3129783224,0,2080.591040809,166.9032594223,158.7730468644,0,0,0,31.6829033151,2.5908873898,0,0,0,58,0,0,33353.5469351087,137.4713660889,0,9868.6437818909,0,19,0,3968.0059708506,135.1354436313,7504.2347744399,0,147.6221355691,562.8898392916,0,505.9718505988,0,493.8156800043,0,492,0,0,843,49.6318223572,163.4667499072,1241.4483753107,33.4638872662,7.2301506977,0,8,0,0,0,100.7747812481,0.9185303631,0,388.6951436989,0,365.7201364288,5984.7335633392,0,137,0,0,0,577.2185166588,47.8181532748,872.360867747
SL std mix2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0765975244,199199.60582627,2553.6013576965,217,56886.4214722878,934872.835205472,5001.9363775134,14870.5065058171,4297.3741974759,153440.76100845,86719.5647502003,625496.777327668,171.0893033638,0,16,1592.2490517464,0,0,1408.8548782376,0,0,0,0,138.1912740459,0,0,0,0,0,0,0,37424.000798004,0,0,0,0,1392.419578743,0,0,0,84.0784344311,406.4039930534,131.4096243816,0,0,0,0,0,0,239.5822144303,0,0,0,208.6331243877,0,39179.7322368556,0,0,44.3882702522,0,0,1678.0016762428,0,1404.0346138065,1330.0063382033,4752.6956603491,173.9747572892,0,0,118.9728670844,0,0,0,0,156.7830371558,1308,0,0,0,0,0,0,2,0,0,0,130.9737279877,3729.7504885712,0,0,1741,0,0,0,809.4584495239,0,0,244.9176118606,0,348.9715116979,1677.4101446357,23647.3409628906,0,411.0683434798,0,0,0,147,921.4037151378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20206.6823906775,643.668086237,0,23447,88.9619476209,0,1.4822995377,0,0,0,0,127.8108892817,0,2769.4934411349,0,0,0,15189.6791813652,0,0,219.3987737058,466.2216092288,0,55.4736324139,0,48.5300245165,0,210.4953094333,0,0,20.17527738,195.3177799793,0,3731.6121558628,0,620.6532460402,52.5659099827,252.0530447616,0,234.9722196163,7670.8948337236,0,1982.7119326187,438.2749956398,130.5313865204,482.8686031736,0,184.9001928406,0,38.0613745413,0,0,0,106,193.0499477393,0,18595.5418289349,148.1732157031,181.6520013724,5061.1317882815,0,57,237.847896714,1993.3272395649,116.9836088337,4310.130333176,200.0942858047,197.2134865555,451.1225527293,0,411.9384234886,0,230.8443083165,0,621,0,0,1073,432.4531026301,79.6204215826,978.2566126451,0,0,0,11,0,0,0,0,0,0,350.32480298,0,203.001453963,3632.6819612589,78.3590384102,32,8.117702486,0,0,417.2493004561,0,905.5517374847
blk6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454.4745818024,25613.3160446702,5961.2570091756,43,9988.1134395995,8806.8871123076,0,831.4716394602,0,313.8578511971,0,799.2346594001,0,0,1,1612.0540518512,0,0,1210.5468241043,0,0,0,0,0,0,0,0,0,0,0,0,37906.6624503377,0,0,0,263.5895128641,506.9703517456,0,0,66.6693810457,203.5337429569,1515.6124759647,0,0,0,0,0,103.739567002,0,355.6511547012,0,0,55.6152142372,269.4422339134,0,27696.2222153181,0,0,435.6926135204,0,0,936.4299484151,0,329.1410529106,569.9764105644,6993.006729805,0,143.6738105294,0,188.0015406906,0,0.0773664191,0,0,0,883,0,0,0,1.4818336117,0,0.5201596103,1,0.6939644585,0,0,0,2961.0904488859,0,0,573,0,0,0,1770.2040436027,0,0.4840892544,0,0,375.5242433523,1424.6843726815,11805.5808370234,0,0,0,0,0,100,367.1923434578,0,0,0,0,0,0.680359973,0,0,0,0,0,0,0,0,0,0,10082.8895418968,266.8072401752,0,13888,0,0,0,0,0,0,0,106.0995798035,1.9190292549,2124.1968933063,0,0,0,12629.0658527985,0.6349145586,0,0,455.0910356917,127.7319659424,0,0,0.7823142678,0,0,0,0,0,0,0,1637.8543504543,0,300.4771641568,0,0,44.6258510021,229.1061872814,3814.2584670866,0.7203631802,860.4281467503,273.5145339991,346.9395480957,1.2586869068,0,139.4455224802,0,0,93.5512603645,0,0,28,5.9029026875,0,3319.5789202023,176.7316531868,120.3498414516,1258.7606682358,0,56,0,272.1618744888,0,1801.8816722285,0,0,23.0337785848,0,303.5244199336,0.7026484795,0,0,77,0,14.6596724237,402,369.5501093082,0,70.78267609,0,21.6821130772,0,24,0,0,0,0,0,21.3181852482,114.7137985191,0,96.0583526001,857.9382538275,0,39,0,20.3515605036,0,212.5660560164,0,424.583626682
M212-samblk1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5786181522,169189.246504684,1021.999479713,243,53527.1815414735,695368.891462463,3717.0404679655,9207.4686445255,3391.677386821,130037.287405907,65185.7478192425,536230.181981092,30884.4089012877,0,11,797.908172081,0,0,813.7124391861,0,0,0,0,0,0,0,53,0,0,0,0,30499.1868631874,0,0,0,0,2640.7873857834,0,0,142.5358993553,0,0,0,745.5308713131,0,296.8350988953,0,122.2060417347,0,319.7962401253,0,135.3535282154,136.6028230019,0,0,69552.391580563,0,238.1693022586,147.2405190811,0,0,1411.7016960602,0,1660.6202553234,301.3077172356,8188.4336380516,0,407.6837705339,0,164.1229334068,0,0,0,0,406.6905242834,4269,240.8486452802,0,0,0,0,0,1,0,0,0,0,3464.8759001465,0,0,3108,0,0,0,1392.4238957214,0,0,308.1668823872,0,528.3941500416,1301.4856091896,30254.9914393952,0,402.3591010984,0,345.274553659,0,175,1524.6325932761,0,0,0,0,0,0,0,0,0,252.3100299253,0,0,0,44.3158665276,0,0,18039.1278542378,290.6712491283,0,13815,0,0,0,0,0,0,94.6586545811,295.1460261787,0,1769.4999363146,0,0,0,15318.2881504322,0,0,221.6786382256,1586.9660468866,0,0,298.5383768515,0,0,339.5198584213,0,18.0536420059,0,167.4116974779,0,6345.6414039161,0,569.9707035277,0,0,0,485.162711813,16195.5012573212,103.1496651845,2951.7513544751,524.67623486,73.0151137848,0,0,0,0,0,0,261.3082201497,0,50,0,100.9769327679,30836.5266707374,61.8902623147,291.0062665376,8531.486048116,0,52,90.0919945869,4134.9068844249,530.3154018668,5619.4623520192,0,188.2543411132,685.6000591177,0,1385.9864981079,0,254.5348281021,0,758,0,0,310,238.9774288712,82.799278244,1509.0428996773,0,0,76.3686919883,7,0,0,0,0,0,54.9654612354,363.7221294891,0,312.0893794,7044.982056834,0,38,0,0,0,678.0407507864,75.604445961,1496.702189591
M213-samblk2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507.3702591553,164708.291673238,1815.6124488716,69,47180.1952133026,593174.307799038,3494.2443166847,7863.8003138694,2937.7798772774,116352.796670385,60529.925777413,524327.211055375,17418.3914616577,0,4,1097.6247671405,0,0,670.0394950043,0,0,0,0,0,0,0,0,1.0285684662,217.2461355496,0,0,34270.9861985444,0,0,0,0,3093.8496716034,0,76.3704193167,181.3075305773,0,0,0,670.4300774759,0,0,0,0,0,49.2799051857,0,0,0,0,0,59672.692667682,0,266.3417693817,345.8366932993,0,0,2452.2016120415,0,1182.9903767967,639.2771006329,6422.3144536162,0,267.7219819165,129.9682645226,0,0,0,0,199.1554251804,172.513317421,3987,0,0,0,0,0,0,27,0,0,0,260.1951774158,11250.7764899011,0,0,5173,0,0,0,667.3799010758,0,0,632.0833185604,172.7483079505,390.2214764862,1274.0713342528,23646.7245539213,0,756.3433787427,0,0,0,523,1918.3500872215,0,225.7055874615,0,0,0,0.8090613797,0,0,0,0,0,0,0,245.0316889423,2.3851733036,319.176409977,25159.8459084931,0,0,10436,0,52.2659537828,0,0,0,0,0,129.3648416958,0,1321.3647591989,0,0,175.5180578092,18063.545659823,0,285.4820337276,0,1697.2858424414,0,0,0,0,0,189.9813306477,0,0,0,123.1075044135,0,8222.0829867115,146.5135576891,680.8423750498,0,328.5741269826,0,481.1288598213,13258.2762112986,0,1820.4094748043,807.0242864165,173.7789402428,0,0,0,260.6315921936,0,0,291.9308224367,0,95,0,275.4131239014,39217.7079209279,315.0337920271,126.4520327539,8166.8059191159,0,57,0,4225.0666671902,410.0230412331,7384.9621299004,0,0,805.4694090713,39.1984451711,822.2639820984,0,510.8818447369,0,582,0,0,597,205.5942869911,25.0143495078,1342.8770146517,0,0,7.3826112893,105,18.8650817207,0,0,59.2680512505,31.7030522851,70.8675626452,222.3086382751,0,280.3747698555,5747.8412052842,46.6637959761,71,0,0,0,501.8174330146,0,941.3215239582
