Sample,
blk1,
blk2,
blk3,
SL std mix1,
SL std mix2,
blk6,
M162-samblk1,
M163-samblk2,
blk7,
M151-163QC LI1,
M151-163QC LI2,
M151-163QC LI3,
blk8,
M151-LI 1460,3.7
M152-LI 1461,5.3
M153-LI 1462,3.8
blk9,
M154-LI 1463,4.8
M155- LI 1464,3.4
M156- LI 1972,5.5
blk10,
M157- LI 1973,4.1
M158- LI 1974,5.2
M159- LI 1975,3.3
blk11,
M160- LI1981,5.1
M161-LI 1982,4.8
blk12,
M151-163QC LI4,
M151-163QC LI5,
