Sample,
blk1,
blk2,
blk3,
blk3,
SL std mix1,
SL std mix2,
blk6,
M200a-samblk1,
M200b-samblk2,
blk7,
M190-200bQCHippo1,
M190-200bQCHippo2,
M190-200bQCHippo3,
blk8,
M190-Hippo 1460,1.8
M191-Hippo 1461,3.2
M192-Hippo 1462,4.3
blk9,
M193-Hippo 1463,3.7
M194-Hippo 1464,4
M195-Hippo 1972,3.5
blk10,
M196-Hippo 1973,2.6
M197-Hippo 1974,3.6
M198-Hippo 1975,3.3
blk11,
M199-Hippo1981,2.9
M200-Hippo 1982,3.1
blk12,
M190-200bQCHippo4,
M190-200bQCHippo5,
