Sample,
blk1,
blk2,
blk3,
SL std mix1,
SL std mix2,
blk6,
M225-samblk1,
M226-samblk2,
blk7,
M214-226QCLN1,
M214-226QCLN2,
M214-226QCLN3,
blk8,
M214-LN 1460,5.6
M215-LN 1461,9.7
M216-LN 1462,6
blk9,
M217-LN 1463,16.6
M218-LN 1464,8.2
M219-LN 1972,9.8
blk10,
M220-LN 1973,7.8
M221-LN 1974,7.8
M222-LN 1975,8.7
blk11,
M223-LN1981,11.4
M224-LN 1982,8.6
blk12,
M214-226QCLN4,
M214-226QCLN5,
