Sample,
blk1,
blk2,
blk3,
SL std mix1,
SL std mix2,
blk6,
M238-samblk1,
M239-samblk2,
blk7,
M227-239QCeWAT1,
M227-239QCeWAT2,
M227-239QCeWAT3,
blk8,
M227-eWAT 1460,9.6
M228-eWAT 1461,29.7
M229-eWAT 1462,37
blk9,
M230-eWAT 1463,31.9
M231-eWAT 1464,16.4
M232-eWAT 1972,32.1
blk10,
M233-eWAT 1973,37.8
M234-eWAT 1974,38.4
M235-eWAT 1975,50.5
blk11,
M236-eWAT1981,40.2
M237-eWAT 1982,45.9
blk12,
M227-239QCeWAT4,
M227-239QCeWAT5,
